trace,run,timestamp_s,fps,gpu_util_percent
cross_mb_05min,9,271.089204,29.0,15.0
cross_mb_05min,9,272.098064,30.0,15.0
cross_mb_05min,9,273.106834,29.0,16.0
cross_mb_05min,9,274.110478,29.0,15.0
cross_mb_05min,9,275.11809800000003,30.0,16.0
cross_mb_05min,9,276.12532600000003,29.0,17.0
cross_mb_05min,9,277.133036,29.0,16.0
cross_mb_05min,9,278.14099000000004,30.0,16.0
cross_mb_05min,9,279.148298,29.0,16.0
cross_mb_05min,9,280.155523,29.0,16.0
cross_mb_05min,9,281.164842,30.0,16.0
cross_mb_05min,9,282.172073,29.0,15.0
cross_mb_05min,9,283.18055300000003,29.0,16.0
cross_mb_05min,9,284.188457,30.0,16.0
cross_mb_05min,9,285.19545300000004,29.0,16.0
cross_mb_05min,9,286.202606,30.0,16.0
cross_mb_05min,9,287.209905,29.0,16.0
cross_mb_05min,9,288.21722900000003,29.0,16.0
cross_mb_05min,9,289.22436700000003,30.0,15.0
cross_mb_05min,9,290.231484,29.0,15.0
cross_mb_05min,9,291.238695,29.0,15.0
cross_mb_05min,9,292.242416,30.0,15.0
cross_mb_05min,9,293.249498,29.0,16.0
cross_mb_05min,9,294.25681000000003,29.0,15.0
cross_mb_05min,9,295.263961,30.0,16.0
cross_mb_05min,9,296.27112400000004,29.0,15.0
cross_mb_05min,9,297.278249,29.0,16.0
cross_mb_05min,9,298.28539900000004,30.0,15.0
cross_mb_05min,9,299.293331,29.0,15.0
cross_mb_05min,10,0.0,0.0,37.0
cross_mb_05min,10,0.00038500000000000003,40.0,37.0
cross_mb_05min,10,1.011378,4.0,2.0
cross_mb_05min,10,2.0213650000000003,0.0,0.0
cross_mb_05min,10,3.037576,0.0,0.0
cross_mb_05min,10,4.044479,11.0,10.0
cross_mb_05min,10,5.0560410000000005,55.0,18.0
cross_mb_05min,10,6.065237000000001,51.0,14.0
cross_mb_05min,10,7.074084,29.0,13.0
cross_mb_05min,10,8.081282,40.0,17.0
cross_mb_05min,10,9.091389000000001,59.0,20.0
cross_mb_05min,10,10.097452,50.0,18.0
cross_mb_05min,10,11.107208,30.0,16.0
cross_mb_05min,10,12.114365000000001,29.0,16.0
cross_mb_05min,10,13.118696000000002,29.0,16.0
cross_mb_05min,10,14.125804,30.0,16.0
cross_mb_05min,10,15.132922,29.0,17.0
cross_mb_05min,10,16.140241,29.0,17.0
cross_mb_05min,10,17.152126000000003,30.0,17.0
cross_mb_05min,10,18.162065000000002,29.0,17.0
cross_mb_05min,10,19.171662,29.0,16.0
cross_mb_05min,10,20.174388,30.0,16.0
cross_mb_05min,10,21.181543,29.0,16.0
cross_mb_05min,10,22.188696,29.0,16.0
cross_mb_05min,10,23.195843,30.0,16.0
cross_mb_05min,10,24.203122,29.0,16.0
cross_mb_05min,10,25.210216000000003,29.0,16.0
cross_mb_05min,10,26.217423,30.0,16.0
cross_mb_05min,10,27.224722000000003,29.0,16.0
cross_mb_05min,10,28.231839,29.0,16.0
cross_mb_05min,10,29.238983,30.0,16.0
cross_mb_05min,10,30.246163000000003,29.0,16.0
cross_mb_05min,10,31.253289000000002,30.0,16.0
cross_mb_05min,10,32.263532000000005,29.0,16.0
cross_mb_05min,10,33.267776000000005,29.0,16.0
cross_mb_05min,10,34.274826000000004,30.0,16.0
cross_mb_05min,10,35.281544000000004,29.0,16.0
cross_mb_05min,10,36.290155000000006,29.0,17.0
cross_mb_05min,10,37.297281000000005,30.0,16.0
cross_mb_05min,10,38.304456,29.0,16.0
cross_mb_05min,10,39.311386000000006,29.0,17.0
cross_mb_05min,10,40.318595,30.0,16.0
cross_mb_05min,10,41.325630000000004,29.0,16.0
cross_mb_05min,10,42.332768,29.0,16.0
cross_mb_05min,10,43.340164,30.0,16.0
cross_mb_05min,10,44.347416,29.0,16.0
cross_mb_05min,10,45.355558,29.0,15.0
cross_mb_05min,10,46.361947,30.0,15.0
cross_mb_05min,10,47.369110000000006,29.0,16.0
cross_mb_05min,10,48.376319,29.0,15.0
cross_mb_05min,10,49.383842,30.0,15.0
cross_mb_05min,10,50.391391000000006,29.0,15.0
cross_mb_05min,10,51.394536,29.0,16.0
cross_mb_05min,10,52.402371,30.0,16.0
cross_mb_05min,10,53.410165000000006,29.0,16.0
cross_mb_05min,10,54.417664,29.0,15.0
cross_mb_05min,10,55.425237,30.0,16.0
cross_mb_05min,10,56.432967000000005,29.0,16.0
cross_mb_05min,10,57.436164000000005,29.0,15.0
cross_mb_05min,10,58.444907,30.0,16.0
cross_mb_05min,10,59.451035000000005,29.0,15.0
cross_mb_05min,10,60.459686000000005,29.0,15.0
cross_mb_05min,10,61.469248,30.0,15.0
cross_mb_05min,10,62.477939000000006,29.0,15.0
cross_mb_05min,10,63.487502000000006,30.0,15.0
cross_mb_05min,10,64.49929300000001,29.0,15.0
cross_mb_05min,10,65.507709,29.0,15.0
cross_mb_05min,10,66.51678,30.0,16.0
cross_mb_05min,10,67.525369,29.0,15.0
cross_mb_05min,10,68.534569,30.0,16.0
cross_mb_05min,10,69.541904,29.0,15.0
cross_mb_05min,10,70.549071,29.0,16.0
cross_mb_05min,10,71.55616900000001,30.0,15.0
cross_mb_05min,10,72.56319900000001,29.0,16.0
cross_mb_05min,10,73.570909,29.0,16.0
cross_mb_05min,10,74.580562,30.0,15.0
cross_mb_05min,10,75.58761100000001,29.0,15.0
cross_mb_05min,10,76.59401700000001,29.0,15.0
cross_mb_05min,10,77.601196,30.0,15.0
cross_mb_05min,10,78.608433,29.0,15.0
cross_mb_05min,10,79.61559600000001,29.0,16.0
cross_mb_05min,10,80.622686,30.0,17.0
cross_mb_05min,10,81.628319,29.0,16.0
cross_mb_05min,10,82.63613500000001,29.0,16.0
cross_mb_05min,10,83.644079,30.0,17.0
cross_mb_05min,10,84.651319,29.0,17.0
cross_mb_05min,10,85.65893700000001,29.0,17.0
cross_mb_05min,10,86.665957,30.0,16.0
cross_mb_05min,10,87.673108,29.0,17.0
cross_mb_05min,10,88.68170400000001,30.0,16.0
cross_mb_05min,10,89.69154800000001,29.0,16.0
cross_mb_05min,10,90.698969,29.0,16.0
cross_mb_05min,10,91.70850300000001,30.0,16.0
cross_mb_05min,10,92.71568400000001,29.0,16.0
cross_mb_05min,10,93.722902,29.0,15.0
cross_mb_05min,10,94.72919300000001,30.0,16.0
cross_mb_05min,10,95.73515,29.0,16.0
cross_mb_05min,10,96.74347800000001,29.0,16.0
cross_mb_05min,10,97.75069,30.0,16.0
cross_mb_05min,10,98.757908,29.0,16.0
cross_mb_05min,10,99.762101,29.0,16.0
cross_mb_05min,10,100.76929100000001,30.0,16.0
cross_mb_05min,10,101.776503,29.0,16.0
cross_mb_05min,10,102.780804,29.0,16.0
cross_mb_05min,10,103.783685,29.0,16.0
cross_mb_05min,10,104.78829400000001,30.0,16.0
cross_mb_05min,10,105.795496,29.0,16.0
cross_mb_05min,10,106.80271800000001,29.0,17.0
cross_mb_05min,10,107.806267,29.0,16.0
cross_mb_05min,10,108.81336800000001,30.0,16.0
cross_mb_05min,10,109.817385,29.0,15.0
cross_mb_05min,10,110.82459700000001,29.0,15.0
cross_mb_05min,10,111.830054,30.0,16.0
cross_mb_05min,10,112.83743700000001,29.0,16.0
cross_mb_05min,10,113.844566,29.0,16.0
cross_mb_05min,10,114.85174500000001,30.0,16.0
cross_mb_05min,10,115.85901500000001,29.0,17.0
cross_mb_05min,10,116.866504,29.0,18.0
cross_mb_05min,10,117.87600800000001,30.0,17.0
cross_mb_05min,10,118.883204,29.0,17.0
cross_mb_05min,10,119.89044000000001,29.0,16.0
cross_mb_05min,10,120.89779800000001,30.0,16.0
cross_mb_05min,10,121.905016,29.0,16.0
cross_mb_05min,10,122.912396,30.0,16.0
cross_mb_05min,10,123.919892,29.0,16.0
cross_mb_05min,10,124.92795600000001,29.0,16.0
cross_mb_05min,10,125.93563400000001,30.0,16.0
cross_mb_05min,10,126.94337900000001,29.0,15.0
cross_mb_05min,10,127.95072200000001,29.0,16.0
cross_mb_05min,10,128.957963,30.0,16.0
cross_mb_05min,10,129.96571300000002,29.0,17.0
cross_mb_05min,10,130.973386,29.0,16.0
cross_mb_05min,10,131.98115800000002,30.0,19.0
cross_mb_05min,10,132.98882,29.0,19.0
cross_mb_05min,10,133.997499,29.0,16.0
cross_mb_05min,10,135.00457,30.0,16.0
cross_mb_05min,10,136.011795,29.0,16.0
cross_mb_05min,10,137.01888,29.0,16.0
cross_mb_05min,10,138.027492,30.0,17.0
cross_mb_05min,10,139.03515900000002,29.0,16.0
cross_mb_05min,10,140.040546,30.0,16.0
cross_mb_05min,10,141.04806100000002,29.0,17.0
cross_mb_05min,10,142.052605,29.0,16.0
cross_mb_05min,10,143.060937,30.0,17.0
cross_mb_05min,10,144.06867,29.0,17.0
cross_mb_05min,10,145.078292,29.0,16.0
cross_mb_05min,10,146.08535,30.0,16.0
cross_mb_05min,10,147.092501,29.0,17.0
cross_mb_05min,10,148.09968600000002,29.0,16.0
cross_mb_05min,10,149.10715100000002,30.0,16.0
cross_mb_05min,10,150.11313800000002,29.0,16.0
cross_mb_05min,10,151.117701,29.0,17.0
cross_mb_05min,10,152.124794,30.0,16.0
cross_mb_05min,10,153.131907,29.0,16.0
cross_mb_05min,10,154.13404300000002,29.0,16.0
cross_mb_05min,10,155.141061,29.0,17.0
cross_mb_05min,10,156.14876600000002,30.0,15.0
cross_mb_05min,10,157.15640000000002,29.0,15.0
cross_mb_05min,10,158.163449,29.0,16.0
cross_mb_05min,10,159.17059500000002,30.0,16.0
cross_mb_05min,10,160.17619100000002,29.0,13.0
cross_mb_05min,10,161.183648,30.0,13.0
cross_mb_05min,10,162.19153400000002,29.0,13.0
cross_mb_05min,10,163.199406,29.0,13.0
cross_mb_05min,10,164.206604,30.0,13.0
cross_mb_05min,10,165.21405900000002,29.0,13.0
cross_mb_05min,10,166.221487,29.0,13.0
cross_mb_05min,10,167.23146500000001,30.0,14.0
cross_mb_05min,10,168.24133500000002,30.0,14.0
cross_mb_05min,10,169.246978,30.0,15.0
cross_mb_05min,10,170.256159,30.0,15.0
cross_mb_05min,10,171.264608,30.0,15.0
cross_mb_05min,10,172.27172900000002,31.0,16.0
cross_mb_05min,10,173.27883200000002,29.0,15.0
cross_mb_05min,10,174.285967,29.0,15.0
cross_mb_05min,10,175.293078,30.0,15.0
cross_mb_05min,10,176.299449,29.0,15.0
cross_mb_05min,10,177.306678,29.0,15.0
cross_mb_05min,10,178.313837,30.0,15.0
cross_mb_05min,10,179.32095,29.0,15.0
cross_mb_05min,10,180.32485,29.0,17.0
cross_mb_05min,10,181.330823,30.0,15.0
cross_mb_05min,10,182.341261,29.0,15.0
cross_mb_05min,10,183.348389,29.0,15.0
cross_mb_05min,10,184.355702,30.0,15.0
cross_mb_05min,10,185.36347400000002,29.0,16.0
cross_mb_05min,10,186.37100900000002,29.0,15.0
cross_mb_05min,10,187.37810100000002,30.0,15.0
cross_mb_05min,10,188.385784,29.0,15.0
cross_mb_05min,10,189.389034,29.0,16.0
cross_mb_05min,10,190.396241,30.0,15.0
cross_mb_05min,10,191.404298,29.0,15.0
cross_mb_05min,10,192.41215300000002,29.0,16.0
cross_mb_05min,10,193.41995100000003,30.0,15.0
cross_mb_05min,10,194.427556,29.0,16.0
cross_mb_05min,10,195.43484500000002,30.0,15.0
cross_mb_05min,10,196.442745,29.0,15.0
cross_mb_05min,10,197.45538200000001,29.0,15.0
cross_mb_05min,10,198.46184000000002,30.0,16.0
cross_mb_05min,10,199.469313,29.0,16.0
cross_mb_05min,10,200.478927,29.0,16.0
cross_mb_05min,10,201.486488,30.0,15.0
cross_mb_05min,10,202.49636800000002,29.0,16.0
cross_mb_05min,10,203.503879,29.0,15.0
cross_mb_05min,10,204.51380400000002,30.0,15.0
cross_mb_05min,10,205.521666,29.0,15.0
cross_mb_05min,10,206.52976800000002,30.0,16.0
cross_mb_05min,10,207.53699300000002,29.0,15.0
cross_mb_05min,10,208.545051,29.0,15.0
cross_mb_05min,10,209.54989300000003,30.0,16.0
cross_mb_05min,10,210.557949,29.0,16.0
cross_mb_05min,10,211.56019700000002,29.0,15.0
cross_mb_05min,10,212.56582300000002,29.0,15.0
cross_mb_05min,10,213.575399,30.0,15.0
cross_mb_05min,10,214.583006,29.0,16.0
cross_mb_05min,10,215.592699,30.0,16.0
cross_mb_05min,10,216.60056400000002,29.0,16.0
cross_mb_05min,10,217.60823100000002,29.0,15.0
cross_mb_05min,10,218.615597,30.0,15.0
cross_mb_05min,10,219.62276300000002,29.0,16.0
cross_mb_05min,10,220.63497,29.0,15.0
cross_mb_05min,10,221.64191000000002,30.0,15.0
cross_mb_05min,10,222.64904700000002,29.0,16.0
cross_mb_05min,10,223.65661500000002,28.0,15.0
cross_mb_05min,10,224.66360200000003,30.0,15.0
cross_mb_05min,10,225.670755,30.0,15.0
cross_mb_05min,10,226.67794700000002,30.0,15.0
cross_mb_05min,10,227.685135,29.0,15.0
cross_mb_05min,10,228.692327,29.0,16.0
cross_mb_05min,10,229.703807,30.0,15.0
cross_mb_05min,10,230.71172900000002,29.0,15.0
cross_mb_05min,10,231.719072,30.0,15.0
cross_mb_05min,10,232.726278,29.0,15.0
cross_mb_05min,10,233.74089600000002,29.0,16.0
cross_mb_05min,10,234.748138,30.0,15.0
cross_mb_05min,10,235.75534100000002,29.0,15.0
cross_mb_05min,10,236.762481,29.0,15.0
cross_mb_05min,10,237.769744,30.0,15.0
cross_mb_05min,10,238.78056800000002,29.0,15.0
cross_mb_05min,10,239.78769000000003,29.0,16.0
cross_mb_05min,10,240.79236,30.0,17.0
cross_mb_05min,10,241.80042400000002,29.0,17.0
cross_mb_05min,10,242.808198,30.0,16.0
cross_mb_05min,10,243.815389,29.0,17.0
cross_mb_05min,10,244.826086,29.0,16.0
cross_mb_05min,10,245.83320200000003,30.0,16.0
cross_mb_05min,10,246.84045300000002,29.0,16.0
cross_mb_05min,10,247.85277100000002,29.0,16.0
cross_mb_05min,10,248.85994100000002,30.0,16.0
cross_mb_05min,10,249.867081,29.0,16.0
cross_mb_05min,10,250.874221,29.0,16.0
cross_mb_05min,10,251.88176800000002,30.0,16.0
cross_mb_05min,10,252.88948200000002,29.0,16.0
cross_mb_05min,10,253.897129,29.0,17.0
cross_mb_05min,10,254.90479900000003,30.0,17.0
cross_mb_05min,10,255.90893100000002,29.0,16.0
cross_mb_05min,10,256.917587,29.0,15.0
cross_mb_05min,10,257.926665,30.0,16.0
cross_mb_05min,10,258.933892,29.0,16.0
cross_mb_05min,10,259.941394,30.0,17.0
cross_mb_05min,10,260.94899100000004,29.0,16.0
cross_mb_05min,10,261.960839,29.0,16.0
cross_mb_05min,10,262.967243,30.0,16.0
cross_mb_05min,10,263.976066,29.0,16.0
cross_mb_05min,10,264.983972,30.0,16.0
cross_mb_05min,10,265.99417400000004,29.0,17.0
cross_mb_05min,10,267.002767,29.0,16.0
cross_mb_05min,10,268.011316,30.0,16.0
cross_mb_05min,10,269.02015900000004,29.0,17.0
cross_mb_05min,10,270.027983,29.0,16.0
cross_mb_05min,10,271.03542500000003,30.0,17.0
cross_mb_05min,10,272.04391400000003,29.0,16.0
cross_mb_05min,10,273.046532,29.0,16.0
cross_mb_05min,10,274.05524,30.0,16.0
cross_mb_05min,10,275.062369,29.0,16.0
cross_mb_05min,10,276.07096,29.0,15.0
cross_mb_05min,10,277.077251,30.0,16.0
cross_mb_05min,10,278.08511400000003,29.0,16.0
cross_mb_05min,10,279.092445,30.0,16.0
cross_mb_05min,10,280.103399,29.0,16.0
cross_mb_05min,10,281.11035000000004,30.0,16.0
cross_mb_05min,10,282.117672,29.0,16.0
cross_mb_05min,10,283.131251,29.0,16.0
cross_mb_05min,10,284.138299,29.0,16.0
cross_mb_05min,10,285.145461,30.0,15.0
cross_mb_05min,10,286.15258500000004,29.0,16.0
cross_mb_05min,10,287.15967800000004,30.0,16.0
cross_mb_05min,10,288.16684100000003,29.0,17.0
cross_mb_05min,10,289.179729,29.0,16.0
cross_mb_05min,10,290.188233,30.0,15.0
cross_mb_05min,10,291.197815,29.0,15.0
cross_mb_05min,10,292.204986,30.0,15.0
cross_mb_05min,10,293.21216100000004,29.0,16.0
cross_mb_05min,10,294.215094,29.0,16.0
cross_mb_05min,10,295.223478,29.0,15.0
cross_mb_05min,10,296.231001,30.0,16.0
cross_mb_05min,10,297.23816500000004,29.0,16.0
cross_mb_05min,10,298.24532400000004,29.0,15.0
cross_mb_05min,10,299.25230300000004,30.0,16.0
cross_mb_02min,1,0.0,0.0,37.0
cross_mb_02min,1,0.000573,29.0,47.0
cross_mb_02min,1,1.0348650000000001,0.0,0.0
cross_mb_02min,1,2.041299,1.0,0.0
cross_mb_02min,1,3.0505400000000003,0.0,0.0
cross_mb_02min,1,4.0595300000000005,38.0,23.0
cross_mb_02min,1,5.067360000000001,60.0,25.0
cross_mb_02min,1,6.073605000000001,60.0,23.0
cross_mb_02min,1,7.0848070000000005,60.0,26.0
cross_mb_02min,1,8.093222,60.0,30.0
cross_mb_02min,1,9.105223,59.0,31.0
cross_mb_02min,1,10.113242000000001,60.0,28.0
cross_mb_02min,1,11.122246,60.0,29.0
cross_mb_02min,1,12.134009,60.0,27.0
cross_mb_02min,1,13.145772000000001,60.0,29.0
cross_mb_02min,1,14.152953,59.0,29.0
cross_mb_02min,1,15.155711,60.0,28.0
cross_mb_02min,1,16.161513,59.0,27.0
cross_mb_02min,1,17.168519,60.0,29.0
cross_mb_02min,1,18.176038000000002,60.0,28.0
cross_mb_02min,1,19.183539,60.0,27.0
cross_mb_02min,1,20.192112,59.0,28.0
cross_mb_02min,1,21.199158,60.0,29.0
cross_mb_02min,1,22.204417000000003,60.0,30.0
cross_mb_02min,1,23.211067,59.0,30.0
cross_mb_02min,1,24.215831,60.0,31.0
cross_mb_02min,1,25.224518000000003,60.0,34.0
cross_mb_02min,1,26.23168,59.0,32.0
cross_mb_02min,1,27.23682,60.0,35.0
cross_mb_02min,1,28.240628,60.0,34.0
cross_mb_02min,1,29.251148,60.0,35.0
cross_mb_02min,1,30.259005000000002,59.0,35.0
cross_mb_02min,1,31.267286000000002,60.0,35.0
cross_mb_02min,1,32.275561,60.0,31.0
cross_mb_02min,1,33.287932000000005,60.0,25.0
cross_mb_02min,1,34.296567,60.0,31.0
cross_mb_02min,1,35.306681000000005,60.0,33.0
cross_mb_02min,1,36.317446000000004,59.0,32.0
cross_mb_02min,1,37.325431,60.0,32.0
cross_mb_02min,1,38.327423,59.0,33.0
cross_mb_02min,1,39.329831000000006,60.0,33.0
cross_mb_02min,1,40.336799,59.0,34.0
cross_mb_02min,1,41.341906,60.0,33.0
cross_mb_02min,1,42.350350000000006,60.0,34.0
cross_mb_02min,1,43.35951,60.0,34.0
cross_mb_02min,1,44.364919,59.0,33.0
cross_mb_02min,1,45.37048,60.0,32.0
cross_mb_02min,1,46.377815000000005,60.0,32.0
cross_mb_02min,1,47.384781000000004,59.0,32.0
cross_mb_02min,1,48.392030000000005,60.0,33.0
cross_mb_02min,1,49.400579,60.0,34.0
cross_mb_02min,1,50.409021,60.0,33.0
cross_mb_02min,1,51.418342,60.0,33.0
cross_mb_02min,1,52.43007,60.0,34.0
cross_mb_02min,1,53.440578,60.0,33.0
cross_mb_02min,1,54.451957,60.0,33.0
cross_mb_02min,1,55.463738000000006,59.0,33.0
cross_mb_02min,1,56.47509,60.0,33.0
cross_mb_02min,1,57.481390000000005,60.0,32.0
cross_mb_02min,1,58.491105000000005,60.0,33.0
cross_mb_02min,1,59.502008000000004,60.0,32.0
cross_mb_02min,1,60.508365000000005,59.0,32.0
cross_mb_02min,1,61.517712,60.0,33.0
cross_mb_02min,1,62.52780800000001,60.0,31.0
cross_mb_02min,1,63.530836,60.0,30.0
cross_mb_02min,1,64.540226,59.0,31.0
cross_mb_02min,1,65.549006,60.0,30.0
cross_mb_02min,1,66.56017700000001,60.0,31.0
cross_mb_02min,1,67.56713500000001,60.0,31.0
cross_mb_02min,1,68.57477800000001,60.0,31.0
cross_mb_02min,1,69.58423900000001,59.0,31.0
cross_mb_02min,1,70.59326300000001,60.0,31.0
cross_mb_02min,1,71.602174,60.0,31.0
cross_mb_02min,1,72.610059,60.0,33.0
cross_mb_02min,1,73.619044,60.0,32.0
cross_mb_02min,1,74.62744400000001,60.0,33.0
cross_mb_02min,1,75.63535300000001,59.0,33.0
cross_mb_02min,1,76.644805,60.0,34.0
cross_mb_02min,1,77.65615600000001,60.0,33.0
cross_mb_02min,1,78.659801,60.0,33.0
cross_mb_02min,1,79.670192,59.0,34.0
cross_mb_02min,1,80.680543,60.0,34.0
cross_mb_02min,1,81.69191500000001,60.0,33.0
cross_mb_02min,1,82.70339600000001,60.0,34.0
cross_mb_02min,1,83.71127600000001,60.0,33.0
cross_mb_02min,1,84.72181400000001,60.0,31.0
cross_mb_02min,1,85.730472,59.0,33.0
cross_mb_02min,1,86.737481,60.0,33.0
cross_mb_02min,1,87.744712,60.0,33.0
cross_mb_02min,1,88.755015,60.0,32.0
cross_mb_02min,1,89.762725,59.0,32.0
cross_mb_02min,1,90.76748400000001,60.0,33.0
cross_mb_02min,1,91.775164,59.0,33.0
cross_mb_02min,1,92.778322,60.0,33.0
cross_mb_02min,1,93.784075,60.0,33.0
cross_mb_02min,1,94.794893,59.0,35.0
cross_mb_02min,1,95.800292,60.0,34.0
cross_mb_02min,1,96.804456,60.0,34.0
cross_mb_02min,1,97.81290700000001,59.0,32.0
cross_mb_02min,1,98.82002800000001,60.0,31.0
cross_mb_02min,1,99.827043,60.0,30.0
cross_mb_02min,1,100.83631500000001,60.0,32.0
cross_mb_02min,1,101.84330600000001,59.0,33.0
cross_mb_02min,1,102.850575,60.0,32.0
cross_mb_02min,1,103.85755300000001,60.0,31.0
cross_mb_02min,1,104.86481500000001,59.0,31.0
cross_mb_02min,1,105.87186700000001,60.0,31.0
cross_mb_02min,1,106.87895400000001,59.0,31.0
cross_mb_02min,1,107.88297800000001,60.0,31.0
cross_mb_02min,1,108.89019800000001,60.0,31.0
cross_mb_02min,1,109.897406,60.0,24.0
cross_mb_02min,1,110.90500800000001,59.0,23.0
cross_mb_02min,1,111.910543,60.0,23.0
cross_mb_02min,1,112.92123400000001,60.0,29.0
cross_mb_02min,1,113.928719,60.0,29.0
cross_mb_02min,1,114.936075,60.0,29.0
cross_mb_02min,1,115.945738,59.0,29.0
cross_mb_02min,1,116.95629400000001,60.0,30.0
cross_mb_02min,1,117.966981,60.0,30.0
cross_mb_02min,1,118.97814600000001,60.0,30.0
cross_mb_02min,2,0.0,0.0,26.0
cross_mb_02min,2,0.000692,41.0,38.0
cross_mb_02min,2,1.024037,0.0,0.0
cross_mb_02min,2,2.0342480000000003,0.0,0.0
cross_mb_02min,2,3.04354,2.0,0.0
cross_mb_02min,2,4.052848,13.0,15.0
cross_mb_02min,2,5.062937000000001,59.0,27.0
cross_mb_02min,2,6.073676000000001,60.0,23.0
cross_mb_02min,2,7.086495,59.0,26.0
cross_mb_02min,2,8.09383,60.0,28.0
cross_mb_02min,2,9.104336,60.0,30.0
cross_mb_02min,2,10.111714000000001,59.0,28.0
cross_mb_02min,2,11.118848,60.0,28.0
cross_mb_02min,2,12.126797000000002,60.0,26.0
cross_mb_02min,2,13.133767,59.0,27.0
cross_mb_02min,2,14.136277000000002,60.0,28.0
cross_mb_02min,2,15.143167000000002,60.0,28.0
cross_mb_02min,2,16.15117,59.0,28.0
cross_mb_02min,2,17.154779,60.0,28.0
cross_mb_02min,2,18.160952,59.0,27.0
cross_mb_02min,2,19.167976,60.0,30.0
cross_mb_02min,2,20.173367000000002,60.0,29.0
cross_mb_02min,2,21.183055000000003,59.0,30.0
cross_mb_02min,2,22.188103,60.0,29.0
cross_mb_02min,2,23.198004,60.0,30.0
cross_mb_02min,2,24.20811,60.0,29.0
cross_mb_02min,2,25.215488,60.0,27.0
cross_mb_02min,2,26.226444,59.0,26.0
cross_mb_02min,2,27.233379000000003,60.0,26.0
cross_mb_02min,2,28.240872000000003,60.0,26.0
cross_mb_02min,2,29.250156,60.0,27.0
cross_mb_02min,2,30.256766000000002,59.0,27.0
cross_mb_02min,2,31.264958000000004,60.0,27.0
cross_mb_02min,2,32.275749000000005,60.0,27.0
cross_mb_02min,2,33.282691,60.0,27.0
cross_mb_02min,2,34.290105000000004,59.0,27.0
cross_mb_02min,2,35.297367,60.0,27.0
cross_mb_02min,2,36.30498,60.0,28.0
cross_mb_02min,2,37.311968,59.0,28.0
cross_mb_02min,2,38.319003,60.0,28.0
cross_mb_02min,2,39.324481000000006,60.0,28.0
cross_mb_02min,2,40.332800000000006,60.0,28.0
cross_mb_02min,2,41.342185,59.0,28.0
cross_mb_02min,2,42.347302,60.0,28.0
cross_mb_02min,2,43.354,60.0,28.0
cross_mb_02min,2,44.361449,59.0,28.0
cross_mb_02min,2,45.369336000000004,60.0,28.0
cross_mb_02min,2,46.37682,60.0,28.0
cross_mb_02min,2,47.381322000000004,59.0,28.0
cross_mb_02min,2,48.38920400000001,60.0,28.0
cross_mb_02min,2,49.397705,60.0,28.0
cross_mb_02min,2,50.404489000000005,60.0,28.0
cross_mb_02min,2,51.41158,59.0,28.0
cross_mb_02min,2,52.420171,60.0,28.0
cross_mb_02min,2,53.42663,60.0,28.0
cross_mb_02min,2,54.436553,60.0,28.0
cross_mb_02min,2,55.44615700000001,60.0,28.0
cross_mb_02min,2,56.456048,59.0,28.0
cross_mb_02min,2,57.464808000000005,60.0,28.0
cross_mb_02min,2,58.476801,59.0,28.0
cross_mb_02min,2,59.488385,60.0,28.0
cross_mb_02min,2,60.500150000000005,60.0,28.0
cross_mb_02min,2,61.514141,59.0,28.0
cross_mb_02min,2,62.523402000000004,60.0,28.0
cross_mb_02min,2,63.533399,60.0,28.0
cross_mb_02min,2,64.54185000000001,60.0,28.0
cross_mb_02min,2,65.55121100000001,59.0,28.0
cross_mb_02min,2,66.554293,60.0,28.0
cross_mb_02min,2,67.56283400000001,60.0,28.0
cross_mb_02min,2,68.57005000000001,59.0,28.0
cross_mb_02min,2,69.577296,60.0,28.0
cross_mb_02min,2,70.58286700000001,60.0,28.0
cross_mb_02min,2,71.58889400000001,59.0,28.0
cross_mb_02min,2,72.592186,60.0,28.0
cross_mb_02min,2,73.598061,60.0,28.0
cross_mb_02min,2,74.60851000000001,59.0,28.0
cross_mb_02min,2,75.615441,60.0,28.0
cross_mb_02min,2,76.62260500000001,60.0,28.0
cross_mb_02min,2,77.629909,59.0,28.0
cross_mb_02min,2,78.638739,60.0,27.0
cross_mb_02min,2,79.64299700000001,60.0,28.0
cross_mb_02min,2,80.648069,59.0,28.0
cross_mb_02min,2,81.656176,60.0,28.0
cross_mb_02min,2,82.66291000000001,60.0,28.0
cross_mb_02min,2,83.67176,60.0,28.0
cross_mb_02min,2,84.679314,38.0,21.0
cross_mb_02min,2,85.686535,30.0,16.0
cross_mb_02min,2,86.693797,29.0,16.0
cross_mb_02min,2,87.700811,29.0,16.0
cross_mb_02min,2,88.707859,30.0,16.0
cross_mb_02min,2,89.714972,29.0,16.0
cross_mb_02min,2,90.72197600000001,29.0,16.0
cross_mb_02min,2,91.729032,30.0,16.0
cross_mb_02min,2,92.736187,29.0,16.0
cross_mb_02min,2,93.743255,29.0,19.0
cross_mb_02min,2,94.75032,30.0,15.0
cross_mb_02min,2,95.754866,29.0,15.0
cross_mb_02min,2,96.762741,30.0,16.0
cross_mb_02min,2,97.771286,30.0,15.0
cross_mb_02min,2,98.77841400000001,31.0,15.0
cross_mb_02min,2,99.782719,30.0,16.0
cross_mb_02min,2,100.79044400000001,30.0,16.0
cross_mb_02min,2,101.79763100000001,29.0,15.0
cross_mb_02min,2,102.79973600000001,30.0,15.0
cross_mb_02min,2,103.806921,31.0,16.0
