trace,run,timestamp_s,memory_anonymous_mb
native_mb_02min,5,52.69262625,74.296875
native_mb_02min,5,53.696088625,74.296875
native_mb_02min,5,54.701553541,74.28125
native_mb_02min,5,55.759859583,74.28125
native_mb_02min,5,56.805029166000004,74.28125
native_mb_02min,5,57.86302175,74.296875
native_mb_02min,5,58.927764541,74.28125
native_mb_02min,5,59.962433916,74.296875
native_mb_02min,5,61.00955454100001,74.28125
native_mb_02min,5,62.000815666,74.296875
native_mb_02min,5,63.087494666000005,74.28125
native_mb_02min,5,64.0974185,74.296875
native_mb_02min,5,65.143383666,74.296875
native_mb_02min,5,66.13867166600001,74.296875
native_mb_02min,5,67.15766550000001,74.28125
native_mb_02min,5,68.144824541,74.296875
native_mb_02min,5,69.224616666,74.28125
native_mb_02min,5,70.276821708,74.296875
native_mb_02min,5,71.304117833,74.296875
native_mb_02min,5,72.362732875,74.28125
native_mb_02min,5,73.38142033300001,74.296875
native_mb_02min,5,74.398008333,74.28125
native_mb_02min,5,75.416977583,74.28125
native_mb_02min,5,76.484673541,74.265625
native_mb_02min,5,77.509761166,74.28125
native_mb_02min,5,78.49341758300001,74.265625
native_mb_02min,5,79.58213525000001,74.265625
native_mb_02min,5,80.615577625,74.265625
native_mb_02min,5,81.6177365,74.265625
native_mb_02min,5,82.6405455,74.28125
native_mb_02min,5,83.65697833300001,74.265625
native_mb_02min,5,84.711287416,74.265625
native_mb_02min,5,85.76406283300001,74.28125
native_mb_02min,5,86.820672,74.28125
native_mb_02min,5,87.855032625,74.28125
native_mb_02min,5,88.92239645800001,74.265625
native_mb_02min,5,89.96723958300001,74.265625
native_mb_02min,5,91.009093875,74.265625
native_mb_02min,5,92.064349375,74.21875
native_mb_02min,5,93.109319166,74.21875
native_mb_02min,5,94.12962300000001,74.21875
native_mb_02min,5,95.119828416,74.21875
native_mb_02min,5,96.14340637500001,74.21875
native_mb_02min,5,97.12729162500001,74.21875
native_mb_02min,5,98.141813166,74.203125
native_mb_02min,5,99.12449950000001,74.21875
native_mb_02min,5,100.13777812500001,74.203125
native_mb_02min,5,101.13410025,74.203125
native_mb_02min,5,102.145482208,74.203125
native_mb_02min,5,103.153199125,74.21875
native_mb_02min,5,104.183510416,74.203125
native_mb_02min,5,105.223780875,74.21875
native_mb_02min,5,106.29192275000001,74.203125
native_mb_02min,5,107.32812212500001,74.21875
native_mb_02min,5,108.37377470800001,74.203125
native_mb_02min,5,109.42486279100001,74.203125
native_mb_02min,5,110.48852937500001,74.21875
native_mb_02min,5,111.524074958,74.21875
native_mb_02min,5,112.53179700000001,74.203125
native_mb_02min,5,113.581137083,74.21875
native_mb_02min,5,114.62159175000001,74.21875
native_mb_02min,5,115.65321425,74.203125
native_mb_02min,5,116.64114641600001,74.203125
native_mb_02min,5,117.62187237500001,74.21875
native_mb_02min,5,118.6379115,74.203125
native_mb_02min,5,119.67672416600001,74.21875
native_mb_02min,5,120.72810220800001,74.203125
native_mb_02min,6,0.1165255,0.015625
native_mb_02min,6,1.1051865,20.890625
native_mb_02min,6,2.141314833,52.359375
native_mb_02min,6,3.138997958,63.234375
native_mb_02min,6,4.126863,75.34375
native_mb_02min,6,5.1664730830000005,78.125
native_mb_02min,6,6.2138434160000005,78.078125
native_mb_02min,6,7.224719416,78.015625
native_mb_02min,6,8.271202666,77.59375
native_mb_02min,6,9.275689416,77.625
native_mb_02min,6,10.299543166000001,78.765625
native_mb_02min,6,11.3426425,78.84375
native_mb_02min,6,12.374106916,78.890625
native_mb_02min,6,13.379513625000001,78.890625
native_mb_02min,6,14.443158458000001,78.890625
native_mb_02min,6,15.475381833,78.890625
native_mb_02min,6,16.539146375,78.875
native_mb_02min,6,17.593115416,78.875
native_mb_02min,6,18.620267166,78.875
native_mb_02min,6,19.622547875000002,78.875
native_mb_02min,6,20.638389583000002,78.875
native_mb_02min,6,21.618977375,78.875
native_mb_02min,6,22.681720083000002,78.890625
native_mb_02min,6,23.731501791000003,78.890625
native_mb_02min,6,24.77672975,78.890625
native_mb_02min,6,25.776785791000002,78.875
native_mb_02min,6,26.839570791000003,78.890625
native_mb_02min,6,27.868507541000003,78.890625
native_mb_02min,6,28.880626583,78.890625
native_mb_02min,6,29.94372475,78.875
native_mb_02min,6,30.974997208,78.890625
native_mb_02min,6,31.980708458000002,78.875
native_mb_02min,6,33.046463125,78.875
native_mb_02min,6,34.075136625,78.875
native_mb_02min,6,35.072804625,78.875
native_mb_02min,6,36.103064958000004,78.875
native_mb_02min,6,37.119082250000005,78.890625
native_mb_02min,6,38.118021041000006,78.890625
native_mb_02min,6,39.178262666,78.890625
native_mb_02min,6,40.246827958000004,78.875
native_mb_02min,6,41.280355,78.890625
native_mb_02min,6,42.281713583000005,78.890625
native_mb_02min,6,43.281565458,78.890625
native_mb_02min,6,44.321954041000005,78.875
native_mb_02min,6,45.378270333,78.890625
native_mb_02min,6,46.385304083,78.890625
native_mb_02min,6,47.440103916000005,78.890625
native_mb_02min,6,48.480833708000006,78.890625
native_mb_02min,6,49.538932333000005,78.875
native_mb_02min,6,50.586824958,78.890625
