trace,run,timestamp_s,gpu_device_util_percent,gpu_in_use_sys_mem_mb
cross_mb_05min,5,277.120847,17.0,210.09375
cross_mb_05min,5,278.128036,17.0,211.875
cross_mb_05min,5,279.13453400000003,17.0,199.34375
cross_mb_05min,5,280.141503,17.0,199.375
cross_mb_05min,5,281.148641,17.0,199.5
cross_mb_05min,5,282.155754,16.0,199.34375
cross_mb_05min,5,283.162913,17.0,195.40625
cross_mb_05min,5,284.17001700000003,17.0,195.40625
cross_mb_05min,5,285.17708400000004,17.0,211.78125
cross_mb_05min,5,286.18405,17.0,211.875
cross_mb_05min,5,287.191082,17.0,199.625
cross_mb_05min,5,288.198298,17.0,199.34375
cross_mb_05min,5,289.20543000000004,17.0,199.375
cross_mb_05min,5,290.212584,17.0,199.34375
cross_mb_05min,5,291.219797,17.0,195.40625
cross_mb_05min,5,292.22694,17.0,195.53125
cross_mb_05min,5,293.234072,17.0,195.53125
cross_mb_05min,5,294.241378,17.0,211.875
cross_mb_05min,5,295.248529,18.0,210.21875
cross_mb_05min,5,296.25669100000005,18.0,199.375
cross_mb_05min,5,297.263804,18.0,199.375
cross_mb_05min,5,298.270958,18.0,195.40625
cross_mb_05min,5,299.278098,18.0,195.40625
cross_mb_05min,5,300.285409,19.0,195.40625
cross_mb_05min,6,0.0007300000000000001,33.0,188.25
cross_mb_05min,6,1.0154180000000002,40.0,143.828125
cross_mb_05min,6,2.02521,0.0,76.859375
cross_mb_05min,6,3.034463,0.0,72.046875
cross_mb_05min,6,4.041018,0.0,72.046875
cross_mb_05min,6,5.052258,0.0,24.703125
cross_mb_05min,6,6.062492000000001,0.0,81.796875
cross_mb_05min,6,7.0728290000000005,15.0,197.375
cross_mb_05min,6,8.080033,16.0,192.203125
cross_mb_05min,6,9.08755,13.0,186.390625
cross_mb_05min,6,10.094413000000001,13.0,211.6875
cross_mb_05min,6,11.106688,18.0,212.546875
cross_mb_05min,6,12.11439,18.0,201.796875
cross_mb_05min,6,13.124094000000001,17.0,197.828125
cross_mb_05min,6,14.130339000000001,16.0,197.8125
cross_mb_05min,6,15.137313,16.0,218.1875
cross_mb_05min,6,16.144368,16.0,214.21875
cross_mb_05min,6,17.151327000000002,16.0,205.75
cross_mb_05min,6,18.15739,16.0,202.03125
cross_mb_05min,6,19.164273,16.0,201.78125
cross_mb_05min,6,20.171141000000002,16.0,197.84375
cross_mb_05min,6,21.178001000000002,16.0,197.8125
cross_mb_05min,6,22.184988,15.0,197.8125
cross_mb_05min,6,23.191962,16.0,214.15625
cross_mb_05min,6,24.199064,16.0,201.78125
cross_mb_05min,6,25.206168,16.0,201.78125
cross_mb_05min,6,26.213119000000003,16.0,201.78125
cross_mb_05min,6,27.220545,16.0,201.78125
cross_mb_05min,6,28.227597000000003,16.0,197.8125
cross_mb_05min,6,29.234493,16.0,201.8125
cross_mb_05min,6,30.241446000000003,15.0,201.78125
cross_mb_05min,6,31.248443,16.0,197.8125
cross_mb_05min,6,32.255391,16.0,214.21875
cross_mb_05min,6,33.262331,16.0,201.8125
cross_mb_05min,6,34.269399,16.0,201.78125
cross_mb_05min,6,35.276352,16.0,201.78125
cross_mb_05min,6,36.28329,16.0,198.0625
cross_mb_05min,6,37.290323,16.0,197.8125
cross_mb_05min,6,38.297471,15.0,197.8125
cross_mb_05min,6,39.304478,16.0,197.84375
cross_mb_05min,6,40.311781,16.0,197.84375
cross_mb_05min,6,41.314296000000006,15.0,214.21875
cross_mb_05min,6,42.323122000000005,16.0,201.78125
cross_mb_05min,6,43.330214000000005,16.0,201.78125
cross_mb_05min,6,44.337337000000005,16.0,201.78125
cross_mb_05min,6,45.344673,15.0,201.78125
cross_mb_05min,6,46.350502000000006,15.0,197.84375
cross_mb_05min,6,47.357877,15.0,197.8125
cross_mb_05min,6,48.36563,16.0,197.84375
cross_mb_05min,6,49.373569,16.0,197.8125
cross_mb_05min,6,50.381428,16.0,214.21875
cross_mb_05min,6,51.386116,16.0,212.5
cross_mb_05min,6,52.394111,17.0,212.5
cross_mb_05min,6,53.399266000000004,16.0,201.78125
cross_mb_05min,6,54.407911000000006,16.0,198.0625
cross_mb_05min,6,55.416519,15.0,208.53125
cross_mb_05min,6,56.424344000000005,16.0,212.65625
cross_mb_05min,6,57.432862,16.0,197.8125
cross_mb_05min,6,58.441436,16.0,214.21875
cross_mb_05min,6,59.451195000000006,16.0,201.78125
cross_mb_05min,6,60.461287000000006,17.0,201.78125
cross_mb_05min,6,61.471022000000005,16.0,212.5
cross_mb_05min,6,62.481901,16.0,201.8125
cross_mb_05min,6,63.493528000000005,16.0,197.84375
cross_mb_05min,6,64.509426,16.0,197.84375
cross_mb_05min,6,65.522745,16.0,197.84375
cross_mb_05min,6,66.53124100000001,17.0,197.84375
cross_mb_05min,6,67.539952,16.0,214.21875
cross_mb_05min,6,68.547585,17.0,201.78125
cross_mb_05min,6,69.555217,17.0,201.78125
cross_mb_05min,6,70.56265400000001,16.0,201.8125
cross_mb_05min,6,71.573446,16.0,197.8125
cross_mb_05min,6,72.580821,17.0,198.09375
cross_mb_05min,6,73.587749,16.0,197.8125
cross_mb_05min,6,74.594701,16.0,197.8125
cross_mb_05min,6,75.602287,17.0,210.25
cross_mb_05min,6,76.609261,16.0,214.21875
cross_mb_05min,6,77.61622200000001,17.0,201.78125
cross_mb_05min,6,78.623417,16.0,201.8125
cross_mb_05min,6,79.630532,17.0,201.8125
cross_mb_05min,6,80.637681,16.0,201.8125
cross_mb_05min,6,81.644953,16.0,197.84375
cross_mb_05min,6,82.652096,16.0,197.8125
cross_mb_05min,6,83.659208,17.0,197.84375
cross_mb_05min,6,84.66637800000001,17.0,212.65625
cross_mb_05min,6,85.673755,17.0,201.78125
cross_mb_05min,6,86.681424,17.0,201.78125
cross_mb_05min,6,87.68929100000001,17.0,201.78125
cross_mb_05min,6,88.69694000000001,18.0,197.8125
cross_mb_05min,6,89.70409400000001,16.0,197.8125
cross_mb_05min,6,90.71126100000001,16.0,198.0625
cross_mb_05min,6,91.71886500000001,16.0,197.8125
cross_mb_05min,6,92.72882600000001,17.0,214.15625
cross_mb_05min,6,93.73590800000001,16.0,201.8125
cross_mb_05min,6,94.74300500000001,16.0,201.78125
cross_mb_05min,6,95.747511,16.0,205.75
cross_mb_05min,6,96.755859,16.0,201.78125
cross_mb_05min,6,97.76299200000001,16.0,200.09375
cross_mb_05min,6,98.77016900000001,16.0,197.8125
cross_mb_05min,6,99.77678700000001,16.0,197.8125
cross_mb_05min,6,100.78048000000001,16.0,214.1875
cross_mb_05min,6,101.78769100000001,15.0,201.8125
cross_mb_05min,6,102.79486,16.0,201.78125
cross_mb_05min,6,103.80201100000001,15.0,205.78125
cross_mb_05min,6,104.809172,15.0,201.8125
cross_mb_05min,6,105.816333,16.0,205.75
cross_mb_05min,6,106.823492,16.0,201.78125
cross_mb_05min,6,107.83068,16.0,201.78125
cross_mb_05min,6,108.837821,16.0,202.1875
cross_mb_05min,6,109.844931,16.0,214.21875
cross_mb_05min,6,110.852174,16.0,214.21875
cross_mb_05min,6,111.859317,16.0,205.78125
cross_mb_05min,6,112.866433,16.0,205.90625
cross_mb_05min,6,113.873761,16.0,205.75
cross_mb_05min,6,114.88111900000001,16.0,201.78125
cross_mb_05min,6,115.888632,16.0,201.78125
cross_mb_05min,6,116.896077,16.0,201.78125
cross_mb_05min,6,117.903907,15.0,201.9375
cross_mb_05min,6,118.91136300000001,16.0,201.8125
cross_mb_05min,6,119.91887200000001,16.0,218.1875
cross_mb_05min,6,120.92616600000001,17.0,205.75
cross_mb_05min,6,121.93366,17.0,205.75
cross_mb_05min,6,122.94568000000001,16.0,201.8125
cross_mb_05min,6,123.95217000000001,16.0,201.78125
cross_mb_05min,6,124.95999,16.0,201.78125
cross_mb_05min,6,125.96845800000001,16.0,201.78125
cross_mb_05min,6,126.97395,16.0,202.03125
cross_mb_05min,6,127.97862500000001,16.0,214.21875
cross_mb_05min,6,128.988013,16.0,201.78125
cross_mb_05min,6,129.995656,18.0,205.75
cross_mb_05min,6,131.003643,17.0,205.75
cross_mb_05min,6,132.008134,16.0,197.8125
cross_mb_05min,6,133.015194,16.0,197.8125
cross_mb_05min,6,134.022433,16.0,197.8125
cross_mb_05min,6,135.032104,16.0,197.9375
cross_mb_05min,6,136.035346,17.0,201.78125
cross_mb_05min,6,137.040737,17.0,214.21875
cross_mb_05min,6,138.050951,17.0,201.8125
cross_mb_05min,6,139.061092,17.0,201.78125
cross_mb_05min,6,140.071001,17.0,205.75
cross_mb_05min,6,141.079769,20.0,214.796875
cross_mb_05min,6,142.09033200000002,25.0,206.34375
cross_mb_05min,6,143.098873,22.0,203.078125
cross_mb_05min,6,144.105874,16.0,201.828125
cross_mb_05min,6,145.11317,17.0,198.21875
cross_mb_05min,6,146.119593,15.0,214.21875
cross_mb_05min,6,147.125175,17.0,201.78125
cross_mb_05min,6,148.133473,17.0,201.78125
cross_mb_05min,6,149.14097700000002,16.0,201.78125
cross_mb_05min,6,150.14884800000002,16.0,197.8125
cross_mb_05min,6,151.15568000000002,16.0,197.84375
cross_mb_05min,6,152.163845,16.0,197.84375
cross_mb_05min,6,153.169272,16.0,197.96875
cross_mb_05min,6,154.17643900000002,16.0,201.78125
cross_mb_05min,6,155.18357500000002,17.0,214.1875
cross_mb_05min,6,156.19075700000002,17.0,201.78125
cross_mb_05min,6,157.197373,16.0,201.9375
cross_mb_05min,6,158.20556100000002,16.0,201.8125
cross_mb_05min,6,159.21412700000002,16.0,197.84375
cross_mb_05min,6,160.221403,16.0,197.84375
cross_mb_05min,6,161.22765,16.0,201.8125
cross_mb_05min,6,162.23479400000002,16.0,197.84375
cross_mb_05min,6,163.24193200000002,17.0,214.46875
cross_mb_05min,6,164.24926100000002,17.0,201.9375
cross_mb_05min,6,165.25643300000002,17.0,201.8125
cross_mb_05min,6,166.26363800000001,16.0,201.8125
cross_mb_05min,6,167.26699100000002,17.0,201.8125
cross_mb_05min,6,168.271559,16.0,197.84375
cross_mb_05min,6,169.277678,17.0,197.84375
cross_mb_05min,6,170.287009,16.0,201.78125
cross_mb_05min,6,171.290318,17.0,197.84375
cross_mb_05min,6,172.29840000000002,16.0,214.21875
cross_mb_05min,6,173.30551300000002,17.0,201.8125
cross_mb_05min,6,174.31276400000002,17.0,201.8125
cross_mb_05min,6,175.31610500000002,17.0,201.78125
cross_mb_05min,6,176.32457300000002,17.0,197.84375
cross_mb_05min,6,177.331848,16.0,197.84375
cross_mb_05min,6,178.33939600000002,16.0,197.96875
cross_mb_05min,6,179.34486800000002,16.0,197.8125
cross_mb_05min,6,180.352563,17.0,197.8125
cross_mb_05min,6,181.360558,17.0,214.46875
cross_mb_05min,6,182.36815900000002,17.0,201.78125
cross_mb_05min,6,183.37472400000001,17.0,201.8125
cross_mb_05min,6,184.382493,17.0,201.78125
cross_mb_05min,6,185.38913200000002,16.0,197.84375
cross_mb_05min,6,186.396716,16.0,197.84375
cross_mb_05min,6,187.40151200000003,17.0,197.84375
cross_mb_05min,6,188.40906900000002,16.0,197.84375
cross_mb_05min,6,189.4146,16.0,197.8125
cross_mb_05min,6,190.423405,17.0,214.21875
cross_mb_05min,6,191.42787600000003,17.0,201.78125
cross_mb_05min,6,192.43584700000002,16.0,201.9375
cross_mb_05min,6,193.444103,17.0,201.78125
cross_mb_05min,6,194.45275700000002,17.0,201.78125
cross_mb_05min,6,195.462535,16.0,197.8125
cross_mb_05min,6,196.47237800000002,17.0,197.8125
cross_mb_05min,6,197.482203,17.0,197.84375
cross_mb_05min,6,198.493049,17.0,214.21875
cross_mb_05min,6,199.50042100000002,17.0,202.0625
cross_mb_05min,6,200.511119,17.0,201.8125
cross_mb_05min,6,201.516116,16.0,201.78125
cross_mb_05min,6,202.52749,17.0,201.8125
cross_mb_05min,6,203.539152,17.0,197.84375
cross_mb_05min,6,204.546839,17.0,197.8125
cross_mb_05min,6,205.55416000000002,16.0,200.0625
cross_mb_05min,6,206.561774,17.0,197.8125
cross_mb_05min,6,207.568824,16.0,214.21875
cross_mb_05min,6,208.57492900000003,16.0,201.78125
cross_mb_05min,6,209.57969400000002,16.0,212.53125
cross_mb_05min,6,210.587421,16.0,201.8125
cross_mb_05min,6,211.59457500000002,16.0,197.8125
cross_mb_05min,6,212.60161300000001,16.0,197.8125
cross_mb_05min,6,213.60855800000002,16.0,197.84375
cross_mb_05min,6,214.61290300000002,16.0,201.8125
cross_mb_05min,6,215.619976,16.0,210.25
cross_mb_05min,6,216.62696300000002,17.0,212.53125
cross_mb_05min,6,217.634294,16.0,202.03125
cross_mb_05min,6,218.64144000000002,17.0,201.78125
cross_mb_05min,6,219.64841700000002,16.0,201.78125
cross_mb_05min,6,220.655434,16.0,201.78125
cross_mb_05min,6,221.662562,16.0,201.8125
cross_mb_05min,6,222.66615700000003,16.0,201.78125
cross_mb_05min,6,223.67469200000002,16.0,201.78125
cross_mb_05min,6,224.681936,16.0,218.1875
cross_mb_05min,6,225.68907700000003,16.0,201.8125
cross_mb_05min,6,226.694205,16.0,205.75
cross_mb_05min,6,227.701341,17.0,205.78125
cross_mb_05min,6,228.70632300000003,16.0,201.8125
cross_mb_05min,6,229.71350500000003,17.0,201.78125
cross_mb_05min,6,230.71851700000002,16.0,201.78125
cross_mb_05min,6,231.725615,16.0,201.8125
cross_mb_05min,6,232.732728,16.0,214.21875
cross_mb_05min,6,233.739945,17.0,216.46875
cross_mb_05min,6,234.74713000000003,17.0,205.78125
cross_mb_05min,6,235.75639900000002,16.0,206.03125
cross_mb_05min,6,236.767016,16.0,205.78125
cross_mb_05min,6,237.77615200000002,16.0,201.8125
cross_mb_05min,6,238.781373,16.0,201.78125
cross_mb_05min,6,239.788508,16.0,201.78125
cross_mb_05min,6,240.79567500000002,15.0,214.21875
cross_mb_05min,6,241.80293,16.0,216.46875
cross_mb_05min,6,242.808019,16.0,216.5
cross_mb_05min,6,243.81512400000003,17.0,205.78125
cross_mb_05min,6,244.82077500000003,16.0,205.78125
cross_mb_05min,6,245.82808300000002,17.0,201.8125
cross_mb_05min,6,246.83265300000002,16.0,201.78125
cross_mb_05min,6,247.83982,16.0,201.78125
cross_mb_05min,6,248.84706400000002,16.0,201.78125
cross_mb_05min,6,249.855497,17.0,218.1875
cross_mb_05min,6,250.861881,16.0,205.75
cross_mb_05min,6,251.869052,17.0,201.78125
cross_mb_05min,6,252.8751,16.0,205.78125
cross_mb_05min,6,253.88235100000003,16.0,202.0625
cross_mb_05min,6,254.88976200000002,16.0,201.8125
cross_mb_05min,6,255.89708600000003,16.0,201.8125
cross_mb_05min,6,256.90476,16.0,212.53125
cross_mb_05min,6,257.912193,16.0,201.8125
cross_mb_05min,6,258.919913,16.0,214.21875
cross_mb_05min,6,259.927705,17.0,201.78125
cross_mb_05min,6,260.93390700000003,16.0,201.8125
cross_mb_05min,6,261.94102000000004,17.0,201.8125
cross_mb_05min,6,262.95018,16.0,197.8125
cross_mb_05min,6,263.958711,16.0,201.8125
cross_mb_05min,6,264.96718500000003,16.0,197.96875
cross_mb_05min,6,265.97582,17.0,201.78125
cross_mb_05min,6,266.984326,16.0,214.3125
cross_mb_05min,6,267.99194,17.0,201.78125
cross_mb_05min,6,269.00018700000004,16.0,201.78125
cross_mb_05min,6,270.007925,17.0,201.78125
cross_mb_05min,6,271.015007,17.0,201.8125
cross_mb_05min,6,272.019647,17.0,212.875
cross_mb_05min,6,273.02351600000003,16.0,197.84375
cross_mb_05min,6,274.03075,16.0,197.8125
cross_mb_05min,6,275.038001,17.0,214.3125
cross_mb_05min,6,276.048688,16.0,214.21875
cross_mb_05min,6,277.053719,17.0,201.78125
cross_mb_05min,6,278.06363200000004,17.0,201.9375
cross_mb_05min,6,279.070484,18.0,201.8125
cross_mb_05min,6,280.078145,18.0,197.84375
cross_mb_05min,6,281.084599,18.0,197.96875
cross_mb_05min,6,282.09015200000005,17.0,197.84375
cross_mb_05min,6,283.097373,17.0,197.84375
cross_mb_05min,6,284.104241,17.0,214.3125
cross_mb_05min,6,285.111693,18.0,201.78125
cross_mb_05min,6,286.118947,18.0,201.8125
cross_mb_05min,6,287.127156,18.0,201.9375
cross_mb_05min,6,288.13430500000004,18.0,201.9375
cross_mb_05min,6,289.143321,18.0,197.84375
cross_mb_05min,6,290.150431,18.0,198.21875
cross_mb_05min,6,291.157736,18.0,197.96875
cross_mb_05min,6,292.167834,19.0,212.65625
cross_mb_05min,6,293.17494700000003,18.0,201.8125
cross_mb_05min,6,294.182031,19.0,201.8125
cross_mb_05min,6,295.189406,19.0,201.8125
cross_mb_05min,6,296.19711800000005,20.0,201.90625
cross_mb_05min,6,297.204207,18.0,197.84375
cross_mb_05min,6,298.211339,18.0,197.84375
cross_mb_05min,6,299.21848400000005,19.0,197.84375
cross_mb_05min,6,300.225594,18.0,197.96875
cross_mb_05min,7,0.00062,41.0,175.328125
cross_mb_05min,7,1.016455,39.0,135.953125
cross_mb_05min,7,2.032284,0.0,15.40625
cross_mb_05min,7,3.041658,0.0,15.40625
cross_mb_05min,7,4.053264,0.0,15.4375
cross_mb_05min,7,5.063418,0.0,25.15625
cross_mb_05min,7,6.074828,16.0,198.796875
cross_mb_05min,7,7.0813950000000006,16.0,200.484375
cross_mb_05min,7,8.089312000000001,14.0,201.265625
cross_mb_05min,7,9.096588,17.0,203.34375
cross_mb_05min,7,10.104235000000001,18.0,199.359375
cross_mb_05min,7,11.111474000000001,18.0,199.484375
cross_mb_05min,7,12.118579,16.0,210.078125
cross_mb_05min,7,13.12805,16.0,195.40625
cross_mb_05min,7,14.132199000000002,16.0,195.375
cross_mb_05min,7,15.139572000000001,15.0,195.375
cross_mb_05min,7,16.144093,16.0,211.875
cross_mb_05min,7,17.151298,16.0,199.34375
cross_mb_05min,7,18.158488000000002,16.0,199.375
cross_mb_05min,7,19.165638,16.0,199.34375
cross_mb_05min,7,20.171267,15.0,199.34375
cross_mb_05min,7,21.178421,16.0,195.53125
cross_mb_05min,7,22.185647000000003,16.0,195.53125
cross_mb_05min,7,23.193041,16.0,195.375
cross_mb_05min,7,24.200223,16.0,210.3125
cross_mb_05min,7,25.207342,16.0,211.71875
cross_mb_05min,7,26.214716000000003,16.0,199.34375
cross_mb_05min,7,27.221899,16.0,199.34375
cross_mb_05min,7,28.229075,16.0,199.375
cross_mb_05min,7,29.235121000000003,16.0,199.375
cross_mb_05min,7,30.24219,16.0,195.375
cross_mb_05min,7,31.249261,16.0,195.375
cross_mb_05min,7,32.256412000000005,16.0,195.40625
cross_mb_05min,7,33.263527,16.0,211.78125
cross_mb_05min,7,34.269330000000004,17.0,199.34375
cross_mb_05min,7,35.277132,16.0,199.375
cross_mb_05min,7,36.281273,16.0,199.34375
cross_mb_05min,7,37.292412,16.0,195.40625
cross_mb_05min,7,38.300915,16.0,199.5
cross_mb_05min,7,39.308220000000006,16.0,195.53125
cross_mb_05min,7,40.311510000000006,16.0,195.40625
cross_mb_05min,7,41.318727,16.0,199.34375
cross_mb_05min,7,42.326202,16.0,212.03125
cross_mb_05min,7,43.3335,16.0,199.375
cross_mb_05min,7,44.341376000000004,16.0,199.34375
cross_mb_05min,7,45.348882,16.0,199.375
cross_mb_05min,7,46.356655,16.0,195.40625
cross_mb_05min,7,47.364063,16.0,195.40625
cross_mb_05min,7,48.369646,16.0,195.375
cross_mb_05min,7,49.37735,16.0,195.375
cross_mb_05min,7,50.385122,16.0,195.375
cross_mb_05min,7,51.392853,16.0,211.78125
cross_mb_05min,7,52.400308,16.0,199.34375
cross_mb_05min,7,53.40883,16.0,199.34375
cross_mb_05min,7,54.417410000000004,16.0,199.34375
cross_mb_05min,7,55.425759000000006,16.0,199.375
cross_mb_05min,7,56.434494,15.0,195.375
cross_mb_05min,7,57.44650600000001,15.0,199.375
cross_mb_05min,7,58.456369,16.0,199.375
cross_mb_05min,7,59.462604000000006,16.0,195.375
cross_mb_05min,7,60.473078,16.0,212.03125
cross_mb_05min,7,61.483174000000005,16.0,203.34375
cross_mb_05min,7,62.492063,18.0,214.1875
cross_mb_05min,7,63.501792,18.0,203.3125
cross_mb_05min,7,64.510395,18.0,203.34375
cross_mb_05min,7,65.51389,17.0,199.375
cross_mb_05min,7,66.52120000000001,16.0,199.375
cross_mb_05min,7,67.527026,17.0,210.0625
cross_mb_05min,7,68.534242,18.0,199.34375
cross_mb_05min,7,69.542816,17.0,214.875
cross_mb_05min,7,70.54947100000001,16.0,203.3125
cross_mb_05min,7,71.556638,14.0,203.34375
cross_mb_05min,7,72.56577700000001,16.0,203.3125
cross_mb_05min,7,73.57329700000001,14.0,199.34375
cross_mb_05min,7,74.580461,15.0,199.34375
cross_mb_05min,7,75.58757100000001,17.0,199.375
cross_mb_05min,7,76.594773,17.0,199.375
cross_mb_05min,7,77.60255500000001,17.0,211.78125
cross_mb_05min,7,78.61225800000001,17.0,215.9375
cross_mb_05min,7,79.61943000000001,17.0,203.3125
cross_mb_05min,7,80.626591,17.0,203.34375
cross_mb_05min,7,81.63340000000001,17.0,199.34375
cross_mb_05min,7,82.63884300000001,17.0,199.375
cross_mb_05min,7,83.644636,17.0,199.375
cross_mb_05min,7,84.651673,17.0,199.34375
cross_mb_05min,7,85.65874000000001,17.0,210.0625
cross_mb_05min,7,86.66454800000001,16.0,211.78125
cross_mb_05min,7,87.67229400000001,17.0,203.3125
cross_mb_05min,7,88.67930100000001,17.0,199.34375
cross_mb_05min,7,89.68652300000001,17.0,199.375
cross_mb_05min,7,90.69368800000001,16.0,199.5
cross_mb_05min,7,91.70095400000001,17.0,195.40625
cross_mb_05min,7,92.70813700000001,17.0,195.40625
cross_mb_05min,7,93.715305,17.0,195.40625
cross_mb_05min,7,94.72248,17.0,211.875
cross_mb_05min,7,95.725921,17.0,199.375
cross_mb_05min,7,96.73307000000001,17.0,199.59375
cross_mb_05min,7,97.74020200000001,17.0,199.375
cross_mb_05min,7,98.744117,17.0,199.375
cross_mb_05min,7,99.749902,17.0,199.375
cross_mb_05min,7,100.75951,17.0,195.40625
cross_mb_05min,7,101.766681,17.0,195.40625
cross_mb_05min,7,102.77392800000001,17.0,211.78125
cross_mb_05min,7,103.78152,17.0,211.78125
cross_mb_05min,7,104.78867000000001,17.0,199.375
cross_mb_05min,7,105.79579600000001,17.0,199.34375
cross_mb_05min,7,106.80291100000001,17.0,199.34375
cross_mb_05min,7,107.809995,17.0,199.34375
cross_mb_05min,7,108.817187,17.0,199.375
cross_mb_05min,7,109.82429,17.0,195.375
cross_mb_05min,7,110.83146400000001,17.0,195.375
cross_mb_05min,7,111.83517300000001,17.0,195.53125
cross_mb_05min,7,112.842532,17.0,195.40625
cross_mb_05min,7,113.85007200000001,17.0,211.6875
cross_mb_05min,7,114.857393,17.0,199.59375
cross_mb_05min,7,115.86456100000001,17.0,199.34375
cross_mb_05min,7,116.871983,17.0,199.34375
cross_mb_05min,7,117.87968000000001,17.0,199.34375
cross_mb_05min,7,118.887094,17.0,195.40625
cross_mb_05min,7,119.894461,17.0,195.53125
cross_mb_05min,7,120.902101,17.0,195.53125
cross_mb_05min,7,121.90544100000001,17.0,199.34375
cross_mb_05min,7,122.91402900000001,17.0,211.78125
cross_mb_05min,7,123.92152200000001,17.0,199.375
cross_mb_05min,7,124.929315,17.0,199.34375
cross_mb_05min,7,125.93705700000001,17.0,199.375
cross_mb_05min,7,126.944411,17.0,199.375
cross_mb_05min,7,127.95016500000001,16.0,195.40625
cross_mb_05min,7,128.95791300000002,17.0,195.53125
cross_mb_05min,7,129.96654900000001,17.0,195.53125
cross_mb_05min,7,130.974017,17.0,211.78125
cross_mb_05min,7,131.98128,16.0,199.34375
cross_mb_05min,7,132.988625,17.0,199.59375
cross_mb_05min,7,133.996172,17.0,199.375
cross_mb_05min,7,135.003522,17.0,199.375
cross_mb_05min,7,136.010547,17.0,195.375
cross_mb_05min,7,137.017484,17.0,195.375
cross_mb_05min,7,138.02445300000002,17.0,195.375
cross_mb_05min,7,139.030349,17.0,195.375
cross_mb_05min,7,140.040817,15.0,195.375
cross_mb_05min,7,141.04915200000002,16.0,210.21875
cross_mb_05min,7,142.05626700000002,16.0,199.34375
cross_mb_05min,7,143.06341,16.0,199.34375
cross_mb_05min,7,144.07068800000002,16.0,199.34375
cross_mb_05min,7,145.07785900000002,16.0,206.125
cross_mb_05min,7,146.08499500000002,16.0,195.40625
cross_mb_05min,7,147.092107,16.0,199.375
cross_mb_05min,7,148.099233,16.0,199.375
cross_mb_05min,7,149.10624800000002,16.0,195.375
cross_mb_05min,7,150.11338600000002,16.0,211.78125
cross_mb_05min,7,151.120526,16.0,199.59375
cross_mb_05min,7,152.12788700000002,17.0,199.34375
cross_mb_05min,7,153.13496,16.0,199.375
cross_mb_05min,7,154.14203,16.0,195.40625
cross_mb_05min,7,155.14939800000002,16.0,195.375
cross_mb_05min,7,156.156687,16.0,195.375
cross_mb_05min,7,157.16383000000002,16.0,211.78125
cross_mb_05min,7,158.170994,16.0,213.96875
cross_mb_05min,7,159.17803700000002,16.0,199.375
cross_mb_05min,7,160.185224,16.0,199.34375
cross_mb_05min,7,161.192384,16.0,199.34375
cross_mb_05min,7,162.199586,16.0,195.40625
cross_mb_05min,7,163.20685300000002,16.0,195.40625
cross_mb_05min,7,164.21472200000002,16.0,195.40625
cross_mb_05min,7,165.22189400000002,16.0,195.375
cross_mb_05min,7,166.22909900000002,16.0,195.375
cross_mb_05min,7,167.234237,16.0,211.78125
cross_mb_05min,7,168.24148200000002,16.0,214.03125
cross_mb_05min,7,169.24860600000002,16.0,199.59375
cross_mb_05min,7,170.25572100000002,16.0,199.34375
cross_mb_05min,7,171.26087900000002,16.0,195.40625
cross_mb_05min,7,172.268063,15.0,195.375
cross_mb_05min,7,173.27208100000001,16.0,195.375
cross_mb_05min,7,174.279286,16.0,195.375
cross_mb_05min,7,175.287397,16.0,211.78125
cross_mb_05min,7,176.298181,16.0,211.78125
cross_mb_05min,7,177.308201,16.0,203.3125
cross_mb_05min,7,178.315411,16.0,203.34375
cross_mb_05min,7,179.322697,16.0,199.375
cross_mb_05min,7,180.330035,15.0,195.40625
cross_mb_05min,7,181.33760700000002,16.0,199.34375
cross_mb_05min,7,182.345085,16.0,195.375
cross_mb_05min,7,183.35281500000002,16.0,199.34375
cross_mb_05min,7,184.360702,16.0,215.65625
cross_mb_05min,7,185.36867900000001,16.0,203.34375
cross_mb_05min,7,186.37637800000002,16.0,203.34375
cross_mb_05min,7,187.384037,16.0,203.5625
cross_mb_05min,7,188.39184200000003,16.0,199.34375
cross_mb_05min,7,189.39857600000002,16.0,199.375
cross_mb_05min,7,190.40630800000002,16.0,199.375
cross_mb_05min,7,191.414952,16.0,210.21875
cross_mb_05min,7,192.423618,16.0,214.0625
cross_mb_05min,7,193.43072800000002,16.0,203.34375
cross_mb_05min,7,194.438373,16.0,203.34375
cross_mb_05min,7,195.446771,16.0,203.3125
cross_mb_05min,7,196.456701,16.0,203.3125
cross_mb_05min,7,197.46644600000002,16.0,199.34375
cross_mb_05min,7,198.477925,16.0,199.375
cross_mb_05min,7,199.487635,16.0,199.34375
cross_mb_05min,7,200.49302300000002,16.0,199.34375
cross_mb_05min,7,201.502462,16.0,199.34375
cross_mb_05min,7,202.512068,16.0,211.78125
cross_mb_05min,7,203.523908,17.0,203.3125
cross_mb_05min,7,204.531203,16.0,199.34375
cross_mb_05min,7,205.53879700000002,16.0,199.59375
cross_mb_05min,7,206.546061,16.0,206.09375
cross_mb_05min,7,207.553039,16.0,199.375
cross_mb_05min,7,208.55966800000002,15.0,199.375
cross_mb_05min,7,209.56676000000002,16.0,199.34375
cross_mb_05min,7,210.57388600000002,16.0,199.34375
cross_mb_05min,7,211.58112000000003,16.0,211.78125
cross_mb_05min,7,212.588423,16.0,199.375
